ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,BPCOD,R_SEL,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,FAC_DEL,FAC_DEL_AM
2501442.03,2501442.03.01,2501442.03.01.01,2501442.03.01.01.10.1,2501442,3,1,10,1,1,60,24,2,25,815,815
2502800.02,2502800.02.01,2502800.02.01.03,2502800.02.01.03.02.1,2502800,2,1,2,3,2,19,24,5,25,311,311
2501964.02,2501964.02.01,2501964.02.01.01,2501964.02.01.01.09.1,2501964,2,1,9,1,2,56,24,5,25,645,645
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.04.2,2502119,2,1,4,1,2,32,24,4,25,243,243
2502856.04,2502856.04.01,2502856.04.01.01,2502856.04.01.01.03.1,2502856,4,1,3,1,1,40,24,4,25,243,243
2501035.03,2501035.03.01,2501035.03.01.06,2501035.03.01.06.09.1,2501035,3,1,9,6,1,21,24,8,25,1426,1426
2502307.02,2502307.02.01,2502307.02.01.03,2502307.02.01.03.13.1,2502307,2,1,13,3,2,19,24,4,25,792,792
2500876.04,2500876.04.01,2500876.04.01.05,2500876.04.01.05.10.3,2500876,4,1,10,5,1,18,24,10,25,1429,1429
2501419.03,2501419.03.01,2501419.03.01.01,2501419.03.01.01.03.1,2501419,3,1,3,1,1,59,24,12,25,259,259
2502805.05,2502805.05.01,2502805.05.01.01,2502805.05.01.01.01.1,2502805,5,1,1,1,1,20,24,1,25,226,226
2501346.05,2501346.05.01,2501346.05.01.02,2501346.05.01.02.02.1,2501346,5,1,2,2,2,33,24,7,25,250,250
2501289.03,2501289.03.01,2501289.03.01.02,2501289.03.01.02.10.1,2501289,3,1,10,2,2,33,24,8,25,919,919
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.05.2,2502119,2,1,5,1,2,32,24,4,25,243,243
2504550.02,2504550.02.01,2504550.02.01.01,2504550.02.01.01.09.1,2504550,2,1,9,1,1,65,24,1,25,431,431
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.13.2,2501943,4,1,13,2,2,28,24,9,25,1027,1027
2502680.03,2502680.03.01,2502680.03.01.03,2502680.03.01.03.05.1,2502680,3,1,5,3,1,21,24,3,25,791,791
2502422.02,2502422.02.01,2502422.02.01.01,2502422.02.01.01.02.1,2502422,2,1,2,1,1,46,24,6,25,247,247
2502680.03,2502680.03.01,2502680.03.01.03,2502680.03.01.03.01.1,2502680,3,1,1,3,1,21,24,2,25,264,264
2504908.02,2504908.02.01,2504908.02.01.03,2504908.02.01.03.07.1,2504908,2,1,7,3,1,54,24,9,25,887,887
2502485.01,2502485.01.01,2502485.01.01.02,2502485.01.01.02.07.1,2502485,1,1,7,2,2,45,24,4,25,800,800
2502806.04,2502806.04.01,2502806.04.01.02,2502806.04.01.02.05.1,2502806,4,1,5,2,2,35,24,12,25,426,426
2501646.05,2501646.05.01,2501646.05.01.01,2501646.05.01.01.09.1,2501646,5,1,9,1,2,27,24,3,25,243,243
2501175.02,2501175.02.01,2501175.02.01.03,2501175.02.01.03.01.1,2501175,2,1,1,3,1,27,24,11,25,265,265
2502000.02,2502000.02.01,2502000.02.01.02,2502000.02.01.02.02.1,2502000,2,1,2,2,2,40,24,1,25,283,283
2502856.04,2502856.04.01,2502856.04.01.01,2502856.04.01.01.02.1,2502856,4,1,2,1,1,40,24,11,25,243,243
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.13.1,2501943,4,1,13,2,2,28,24,12,25,1027,1027
2501035.03,2501035.03.01,2501035.03.01.06,2501035.03.01.06.05.1,2501035,3,1,5,6,1,21,24,2,25,1426,1426
2502371.01,2502371.01.01,2502371.01.01.03,2502371.01.01.03.03.1,2502371,1,1,3,3,1,21,24,12,25,260,260
2502507.01,2502507.01.01,2502507.01.01.02,2502507.01.01.02.04.1,2502507,1,1,4,2,2,22,24,9,25,302,302
2504908.18,2504908.18.01,2504908.18.01.01,2504908.18.01.01.09.1,2504908,18,1,9,1,1,33,24,7,25,591,591
2501556.04,2501556.04.01,2501556.04.01.01,2501556.04.01.01.08.1,2501556,4,1,8,1,2,47,24,12,25,1291,1291
2501556.04,2501556.04.01,2501556.04.01.01,2501556.04.01.01.04.2,2501556,4,1,4,1,2,47,24,1,25,269,269
2501310.05,2501310.05.01,2501310.05.01.01,2501310.05.01.01.02.1,2501310,5,1,2,1,2,28,24,2,25,283,283
2504860.07,2504860.07.01,2504860.07.01.01,2504860.07.01.01.04.1,2504860,7,1,4,1,2,85,24,12,25,237,237
2501088.04,2501088.04.01,2501088.04.01.01,2501088.04.01.01.08.1,2501088,4,1,8,1,1,63,24,2,25,395,395
2501941.04,2501941.04.01,2501941.04.01.02,2501941.04.01.02.05.1,2501941,4,1,5,2,2,25,24,3,25,516,516
2502806.02,2502806.02.01,2502806.02.01.02,2502806.02.01.02.07.1,2502806,2,1,7,2,2,28,24,10,25,426,426
2501175.04,2501175.04.01,2501175.04.01.04,2501175.04.01.04.09.1,2501175,4,1,9,4,1,31,24,6,25,1327,1327
2502680.03,2502680.03.01,2502680.03.01.03,2502680.03.01.03.05.2,2502680,3,1,5,3,1,21,24,12,25,791,791
2501926.05,2501926.05.01,2501926.05.01.01,2501926.05.01.01.02.1,2501926,5,1,2,1,2,53,24,10,25,261,261
2501289.03,2501289.03.01,2501289.03.01.02,2501289.03.01.02.08.1,2501289,3,1,8,2,2,33,24,8,25,919,919
2502856.04,2502856.04.01,2502856.04.01.01,2502856.04.01.01.05.1,2502856,4,1,5,1,1,40,24,1,25,486,486
2500867.03,2500867.03.01,2500867.03.01.03,2500867.03.01.03.07.1,2500867,3,1,7,3,2,36,24,4,25,1128,1128
2500893.05,2500893.05.01,2500893.05.01.01,2500893.05.01.01.02.1,2500893,5,1,2,1,2,76,24,7,25,251,251
2560552.1,2560552.10.01,2560552.10.01.03,2560552.10.01.03.05.1,2560552,10,1,5,3,2,29,24,12,25,813,813
2502119.04,2502119.04.01,2502119.04.01.01,2502119.04.01.01.05.1,2502119,4,1,5,1,2,34,24,3,25,243,243
2502307.01,2502307.01.01,2502307.01.01.01,2502307.01.01.01.09.2,2502307,1,1,9,1,1,36,24,6,25,528,528
2504170.13,2504170.13.01,2504170.13.01.02,2504170.13.01.02.06.1,2504170,13,1,6,2,2,42,24,7,25,514,514
2502314.01,2502314.01.01,2502314.01.01.02,2502314.01.01.02.10.1,2502314,1,1,10,2,1,22,24,12,25,751,751
2502149.01,2502149.01.01,2502149.01.01.01,2502149.01.01.01.09.1,2502149,1,1,9,1,1,71,24,99,25,239,239
2501208.05,2501208.05.01,2501208.05.01.01,2501208.05.01.01.10.1,2501208,5,1,10,1,1,49,24,6,25,762,762
2502800.02,2502800.02.01,2502800.02.01.03,2502800.02.01.03.03.1,2502800,2,1,3,3,2,19,24,1,25,311,311
2504908.17,2504908.17.01,2504908.17.01.01,2504908.17.01.01.05.1,2504908,17,1,5,1,2,31,24,12,25,296,296
2501357.03,2501357.03.01,2501357.03.01.04,2501357.03.01.04.07.1,2501357,3,1,7,4,2,27,24,2,25,1050,1050
2501423.01,2501423.01.01,2501423.01.01.01,2501423.01.01.01.02.1,2501423,1,1,2,1,1,24,24,10,25,246,246
2504878.02,2504878.02.01,2504878.02.01.04,2504878.02.01.04.07.1,2504878,2,1,7,4,2,33,24,11,25,818,818
2502000.04,2502000.04.01,2502000.04.01.02,2502000.04.01.02.03.3,2502000,4,1,3,2,1,23,24,7,25,283,283
2500882.01,2500882.01.02,2500882.01.02.02,2500882.01.02.02.05.1,2500882,1,2,5,2,2,23,24,7,25,481,481
2502422.02,2502422.02.01,2502422.02.01.01,2502422.02.01.01.07.1,2502422,2,1,7,1,1,46,24,5,25,494,494
2504908.08,2504908.08.01,2504908.08.01.02,2504908.08.01.02.10.1,2504908,8,1,10,2,2,32,24,2,25,591,591
2500875.03,2500875.03.01,2500875.03.01.02,2500875.03.01.02.08.1,2500875,3,1,8,2,2,25,24,4,25,501,501
2502149.02,2502149.02.01,2502149.02.01.01,2502149.02.01.01.11.1,2502149,2,1,11,1,1,70,24,1,25,716,716
2501538.03,2501538.03.01,2501538.03.01.01,2501538.03.01.01.05.1,2501538,3,1,5,1,2,58,24,3,25,242,242
2502149.02,2502149.02.01,2502149.02.01.01,2502149.02.01.01.02.1,2502149,2,1,2,1,1,70,24,1,25,239,239
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.13.5,2501943,4,1,13,2,2,28,24,4,25,1027,1027
2501632.05,2501632.05.01,2501632.05.01.01,2501632.05.01.01.01.1,2501632,5,1,1,1,1,42,24,4,25,242,242
2501418.03,2501418.03.01,2501418.03.01.01,2501418.03.01.01.09.1,2501418,3,1,9,1,2,58,24,1,25,241,241
2502800.02,2502800.02.01,2502800.02.01.03,2502800.02.01.03.02.2,2502800,2,1,2,3,2,19,24,3,25,311,311
2502090.04,2502090.04.01,2502090.04.01.05,2502090.04.01.05.05.1,2502090,4,1,5,5,1,19,24,7,25,792,792
2501556.04,2501556.04.01,2501556.04.01.01,2501556.04.01.01.08.5,2501556,4,1,8,1,2,47,24,10,25,1291,1291
2502507.01,2502507.01.01,2502507.01.01.02,2502507.01.01.02.10.1,2502507,1,1,10,2,2,22,24,1,25,603,603
2502488.03,2502488.03.01,2502488.03.01.01,2502488.03.01.01.07.1,2502488,3,1,7,1,1,45,24,2,25,635,635
2501556.04,2501556.04.01,2501556.04.01.01,2501556.04.01.01.08.2,2501556,4,1,8,1,2,47,24,12,25,1291,1291
2504878.02,2504878.02.01,2504878.02.01.04,2504878.02.01.04.02.1,2504878,2,1,2,4,2,33,24,11,25,204,204
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.04.1,2501943,4,1,4,2,2,28,24,10,25,257,257
2502571.02,2502571.02.01,2502571.02.01.03,2502571.02.01.03.11.1,2502571,2,1,11,3,1,20,24,3,25,447,447
2502471.04,2502471.04.01,2502471.04.01.05,2502471.04.01.05.09.2,2502471,4,1,9,5,1,21,24,3,25,1322,1322
2501418.05,2501418.05.01,2501418.05.01.03,2501418.05.01.03.02.1,2501418,5,1,2,3,2,23,24,3,25,241,241
2502415.01,2502415.01.01,2502415.01.01.02,2502415.01.01.02.08.1,2502415,1,1,8,2,2,53,24,2,25,1247,1247
2502079.05,2502079.05.01,2502079.05.01.02,2502079.05.01.02.04.2,2502079,5,1,4,2,2,37,24,4,25,244,244
2501631.02,2501631.02.01,2501631.02.01.01,2501631.02.01.01.03.1,2501631,2,1,3,1,2,59,24,4,25,276,276
2560519.14,2560519.14.01,2560519.14.01.01,2560519.14.01.01.02.1,2560519,14,1,2,1,1,41,24,99,25,229,229
2560519.06,2560519.06.01,2560519.06.01.01,2560519.06.01.01.01.1,2560519,6,1,1,1,1,36,24,11,25,229,229
2501646.01,2501646.01.01,2501646.01.01.01,2501646.01.01.01.09.1,2501646,1,1,9,1,2,57,24,4,25,487,487
2504550.1,2504550.10.01,2504550.10.01.01,2504550.10.01.01.10.1,2504550,10,1,10,1,1,43,24,11,25,215,215
2501035.03,2501035.03.01,2501035.03.01.06,2501035.03.01.06.11.1,2501035,3,1,11,6,1,21,24,11,25,1426,1426
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.04.1,2502119,2,1,4,1,2,32,24,12,25,243,243
2502314.04,2502314.04.01,2502314.04.01.01,2502314.04.01.01.07.1,2502314,4,1,7,1,2,51,24,6,25,250,250
2501926.04,2501926.04.01,2501926.04.01.02,2501926.04.01.02.08.1,2501926,4,1,8,2,2,36,24,12,25,523,523
2501646.04,2501646.04.01,2501646.04.01.02,2501646.04.01.02.09.1,2501646,4,1,9,2,2,19,24,12,25,487,487
2502079.05,2502079.05.01,2502079.05.01.02,2502079.05.01.02.04.1,2502079,5,1,4,2,2,37,24,5,25,244,244
2501205.05,2501205.05.01,2501205.05.01.02,2501205.05.01.02.06.1,2501205,5,1,6,2,1,20,24,12,25,440,440
2502856.03,2502856.03.01,2502856.03.01.02,2502856.03.01.02.10.1,2502856,3,1,10,2,2,32,24,99,25,486,486
2500876.04,2500876.04.01,2500876.04.01.05,2500876.04.01.05.11.1,2500876,4,1,11,5,1,18,24,9,25,1429,1429
2500876.04,2500876.04.01,2500876.04.01.05,2500876.04.01.05.02.1,2500876,4,1,2,5,1,18,24,9,25,286,286
2502680.01,2502680.01.01,2502680.01.01.01,2502680.01.01.01.04.1,2502680,1,1,4,1,2,35,24,1,25,264,264
2502415.02,2502415.02.01,2502415.02.01.02,2502415.02.01.02.11.1,2502415,2,1,11,2,2,44,24,10,25,623,623
2501929.02,2501929.02.01,2501929.02.01.01,2501929.02.01.01.05.1,2501929,2,1,5,1,2,46,24,6,25,568,568
2501929.02,2501929.02.01,2501929.02.01.01,2501929.02.01.01.04.3,2501929,2,1,4,1,2,46,24,2,25,284,284
2501929.02,2501929.02.01,2501929.02.01.01,2501929.02.01.01.11.1,2501929,2,1,11,1,2,46,24,11,25,568,568
2501183.02,2501183.02.01,2501183.02.01.04,2501183.02.01.04.03.1,2501183,2,1,3,4,1,21,24,4,25,256,256
2501823.04,2501823.04.01,2501823.04.01.01,2501823.04.01.01.10.1,2501823,4,1,10,1,1,25,24,7,25,212,212
2502089.05,2502089.05.01,2502089.05.01.02,2502089.05.01.02.08.1,2502089,5,1,8,2,2,23,24,6,25,523,523
2502149.01,2502149.01.01,2502149.01.01.01,2502149.01.01.01.09.2,2502149,1,1,9,1,1,71,24,99,25,239,239
2502837.03,2502837.03.01,2502837.03.01.01,2502837.03.01.01.07.1,2502837,3,1,7,1,1,44,24,3,25,3106,3106
2501418.03,2501418.03.01,2501418.03.01.01,2501418.03.01.01.04.1,2501418,3,1,4,1,2,58,24,5,25,241,241
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.04.2,2501943,4,1,4,2,2,28,24,7,25,257,257
2501543.04,2501543.04.01,2501543.04.01.01,2501543.04.01.01.09.1,2501543,4,1,9,1,2,79,24,5,25,259,259
2501225.02,2501225.02.01,2501225.02.01.01,2501225.02.01.01.10.1,2501225,2,1,10,1,1,75,24,4,25,983,983
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.07.1,2501943,4,1,7,2,2,28,24,12,25,513,513
2502090.03,2502090.03.01,2502090.03.01.01,2502090.03.01.01.09.1,2502090,3,1,9,1,1,45,24,11,25,264,264
2560919.05,2560919.05.01,2560919.05.01.04,2560919.05.01.04.04.1,2560919,5,1,4,4,1,23,24,10,25,163,163
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.10.1,2501943,4,1,10,2,2,28,24,9,25,513,513
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.13.4,2501943,4,1,13,2,2,28,24,4,25,1027,1027
2560090.09,2560090.09.01,2560090.09.01.03,2560090.09.01.03.13.1,2560090,9,1,13,3,2,29,24,2,25,898,898
2502524.04,2502524.04.01,2502524.04.01.02,2502524.04.01.02.08.1,2502524,4,1,8,2,2,24,24,2,25,874,874
2504103.18,2504103.18.01,2504103.18.01.02,2504103.18.01.02.06.1,2504103,18,1,6,2,2,59,24,12,25,792,792
2500876.04,2500876.04.01,2500876.04.01.05,2500876.04.01.05.10.1,2500876,4,1,10,5,1,18,24,3,25,1429,1429
2560066.02,2560066.02.01,2560066.02.01.02,2560066.02.01.02.06.1,2560066,2,1,6,2,2,31,24,9,25,531,531
2560510.03,2560510.03.01,2560510.03.01.01,2560510.03.01.01.09.1,2560510,3,1,9,1,1,33,24,2,25,511,511
2501907.02,2501907.02.01,2501907.02.01.04,2501907.02.01.04.10.1,2501907,2,1,10,4,1,18,24,5,25,1172,1172
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.04.3,2502119,2,1,4,1,2,32,24,1,25,243,243
2560090.17,2560090.17.01,2560090.17.01.03,2560090.17.01.03.07.1,2560090,17,1,7,3,1,25,24,10,25,898,898
2502307.01,2502307.01.01,2502307.01.01.01,2502307.01.01.01.09.1,2502307,1,1,9,1,1,36,24,9,25,528,528
2501024.02,2501024.02.01,2501024.02.01.02,2501024.02.01.02.09.1,2501024,2,1,9,2,2,19,24,11,25,638,638
2502129.01,2502129.01.01,2502129.01.01.01,2502129.01.01.01.02.1,2502129,1,1,2,1,1,26,24,1,25,238,238
2501443.05,2501443.05.01,2501443.05.01.02,2501443.05.01.02.02.1,2501443,5,1,2,2,2,64,24,3,25,248,248
2501933.03,2501933.03.01,2501933.03.01.03,2501933.03.01.03.02.1,2501933,3,1,2,3,1,19,24,2,25,291,291
2502129.04,2502129.04.01,2502129.04.01.03,2502129.04.01.03.07.1,2502129,4,1,7,3,2,50,24,2,25,954,954
2502314.01,2502314.01.01,2502314.01.01.02,2502314.01.01.02.13.1,2502314,1,1,13,2,1,22,24,12,25,751,751
2501943.01,2501943.01.01,2501943.01.01.02,2501943.01.01.02.02.1,2501943,1,1,2,2,2,34,24,4,25,257,257
2501910.04,2501910.04.01,2501910.04.01.03,2501910.04.01.03.09.1,2501910,4,1,9,3,1,22,24,6,25,734,734
2501169.03,2501169.03.01,2501169.03.01.02,2501169.03.01.02.01.1,2501169,3,1,1,2,1,33,24,10,25,227,227
2502339.04,2502339.04.01,2502339.04.01.02,2502339.04.01.02.05.1,2502339,4,1,5,2,2,25,24,3,25,469,469
2502338.02,2502338.02.01,2502338.02.01.02,2502338.02.01.02.10.1,2502338,2,1,10,2,2,32,24,8,25,516,516
2502648.05,2502648.05.01,2502648.05.01.01,2502648.05.01.01.07.1,2502648,5,1,7,1,1,41,24,6,25,444,444
2501418.05,2501418.05.01,2501418.05.01.03,2501418.05.01.03.07.1,2501418,5,1,7,3,2,23,24,2,25,724,724
2502680.02,2502680.02.01,2502680.02.01.02,2502680.02.01.02.13.1,2502680,2,1,13,2,2,20,24,11,25,791,791
2501700.03,2501700.03.01,2501700.03.01.02,2501700.03.01.02.05.1,2501700,3,1,5,2,1,21,24,2,25,402,402
2502107.03,2502107.03.01,2502107.03.01.05,2502107.03.01.05.06.1,2502107,3,1,6,5,1,22,24,8,25,1119,1119
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.08.2,2501943,4,1,8,2,2,28,24,2,25,513,513
2502000.05,2502000.05.01,2502000.05.01.01,2502000.05.01.01.04.1,2502000,5,1,4,1,1,38,24,2,25,283,283
2504103.08,2504103.08.02,2504103.08.02.02,2504103.08.02.02.05.1,2504103,8,2,5,2,2,31,24,12,25,396,396
2502314.01,2502314.01.01,2502314.01.01.02,2502314.01.01.02.08.1,2502314,1,1,8,2,1,22,24,8,25,751,751
2560066.1,2560066.10.01,2560066.10.01.01,2560066.10.01.01.04.1,2560066,10,1,4,1,2,27,24,9,25,265,265
2502471.01,2502471.01.01,2502471.01.01.01,2502471.01.01.01.02.1,2502471,1,1,2,1,1,52,24,2,25,264,264
2504103.03,2504103.03.01,2504103.03.01.02,2504103.03.01.02.09.1,2504103,3,1,9,2,2,84,24,7,25,396,396
2504908.12,2504908.12.01,2504908.12.01.04,2504908.12.01.04.06.1,2504908,12,1,6,4,1,23,24,11,25,1182,1182
2502096.05,2502096.05.01,2502096.05.01.01,2502096.05.01.01.04.1,2502096,5,1,4,1,1,42,24,10,25,1151,1151
2560066.16,2560066.16.01,2560066.16.01.01,2560066.16.01.01.09.2,2560066,16,1,9,1,1,46,24,4,25,531,531
2502101.03,2502101.03.01,2502101.03.01.03,2502101.03.01.03.02.1,2502101,3,1,2,3,2,24,24,11,25,228,228
2504908.08,2504908.08.01,2504908.08.01.02,2504908.08.01.02.11.2,2504908,8,1,11,2,2,32,24,2,25,591,591
2501000.02,2501000.02.01,2501000.02.01.01,2501000.02.01.01.05.1,2501000,2,1,5,1,1,72,24,8,25,463,463
2500882.01,2500882.01.02,2500882.01.02.02,2500882.01.02.02.11.1,2500882,1,2,11,2,2,23,24,11,25,481,481
2560491.15,2560491.15.01,2560491.15.01.01,2560491.15.01.01.09.1,2560491,15,1,9,1,1,57,24,11,25,1033,1033
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.05.1,2502119,2,1,5,1,2,32,24,2,25,243,243
2501943.03,2501943.03.01,2501943.03.01.01,2501943.03.01.01.09.1,2501943,3,1,9,1,2,47,24,5,25,513,513
2502784.05,2502784.05.01,2502784.05.01.01,2502784.05.01.01.02.1,2502784,5,1,2,1,1,40,24,2,25,260,260
2501876.02,2501876.02.01,2501876.02.01.02,2501876.02.01.02.02.1,2501876,2,1,2,2,2,27,24,7,25,261,261
2501631.04,2501631.04.01,2501631.04.01.02,2501631.04.01.02.08.1,2501631,4,1,8,2,1,18,24,7,25,829,829
2501632.01,2501632.01.01,2501632.01.01.02,2501632.01.01.02.05.1,2501632,1,1,5,2,2,22,24,2,25,970,970
2501901.04,2501901.04.01,2501901.04.01.04,2501901.04.01.04.13.1,2501901,4,1,13,4,2,21,24,1,25,1174,1174
2501035.05,2501035.05.01,2501035.05.01.03,2501035.05.01.03.08.1,2501035,5,1,8,3,1,18,24,11,25,713,713
2502119.02,2502119.02.01,2502119.02.01.01,2502119.02.01.01.10.1,2502119,2,1,10,1,2,32,24,5,25,243,243
2501024.02,2501024.02.01,2501024.02.01.02,2501024.02.01.02.08.1,2501024,2,1,8,2,2,19,24,9,25,638,638
2501926.05,2501926.05.01,2501926.05.01.01,2501926.05.01.01.02.2,2501926,5,1,2,1,2,53,24,5,25,261,261
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.08.1,2501943,4,1,8,2,2,28,24,5,25,513,513
2502000.05,2502000.05.01,2502000.05.01.01,2502000.05.01.01.04.2,2502000,5,1,4,1,1,38,24,1,25,283,283
2502307.04,2502307.04.01,2502307.04.01.04,2502307.04.01.04.01.1,2502307,4,1,1,4,2,30,24,2,25,264,264
2501088.04,2501088.04.01,2501088.04.01.01,2501088.04.01.01.02.2,2501088,4,1,2,1,1,63,24,1,25,197,197
2504878.02,2504878.02.01,2504878.02.01.04,2504878.02.01.04.02.2,2504878,2,1,2,4,2,33,24,99,25,204,204
2502471.03,2502471.03.01,2502471.03.01.02,2502471.03.01.02.04.1,2502471,3,1,4,2,2,31,24,2,25,264,264
2502571.02,2502571.02.01,2502571.02.01.03,2502571.02.01.03.03.1,2502571,2,1,3,3,1,20,24,11,25,224,224
2502000.02,2502000.02.01,2502000.02.01.02,2502000.02.01.02.04.1,2502000,2,1,4,2,2,40,24,1,25,283,283
2502679.02,2502679.02.01,2502679.02.01.04,2502679.02.01.04.10.1,2502679,2,1,10,4,2,27,24,12,25,927,927
2501662.01,2501662.01.01,2501662.01.01.02,2501662.01.01.02.15.1,2501662,1,1,15,2,2,58,24,2,25,784,784
2501632.05,2501632.05.01,2501632.05.01.01,2501632.05.01.01.09.2,2501632,5,1,9,1,1,42,24,99,25,485,485
2500893.02,2500893.02.01,2500893.02.01.03,2500893.02.01.03.02.2,2500893,2,1,2,3,1,34,24,9,25,302,302
2501825.04,2501825.04.01,2501825.04.01.02,2501825.04.01.02.10.1,2501825,4,1,10,2,2,18,24,6,25,560,560
2560508.18,2560508.18.01,2560508.18.01.02,2560508.18.01.02.08.1,2560508,18,1,8,2,2,58,24,9,25,949,949
2560066.16,2560066.16.01,2560066.16.01.01,2560066.16.01.01.09.1,2560066,16,1,9,1,1,46,24,4,25,531,531
2501823.04,2501823.04.01,2501823.04.01.01,2501823.04.01.01.09.1,2501823,4,1,9,1,1,25,24,11,25,212,212
2502471.04,2502471.04.01,2502471.04.01.05,2502471.04.01.05.09.1,2502471,4,1,9,5,1,21,24,9,25,1322,1322
2501777.02,2501777.02.01,2501777.02.01.01,2501777.02.01.01.03.1,2501777,2,1,3,1,2,42,24,2,25,272,272
2501368.05,2501368.05.01,2501368.05.01.01,2501368.05.01.01.04.1,2501368,5,1,4,1,1,64,24,5,25,293,293
2504103.14,2504103.14.01,2504103.14.01.01,2504103.14.01.01.09.1,2504103,14,1,9,1,2,56,24,5,25,396,396
2501208.03,2501208.03.01,2501208.03.01.01,2501208.03.01.01.09.1,2501208,3,1,9,1,2,44,24,6,25,762,762
2504103.01,2504103.01.01,2504103.01.01.01,2504103.01.01.01.04.1,2504103,1,1,4,1,2,48,24,2,25,198,198
2501941.02,2501941.02.01,2501941.02.01.02,2501941.02.01.02.09.1,2501941,2,1,9,2,2,32,24,8,25,516,516
2501943.04,2501943.04.01,2501943.04.01.02,2501943.04.01.02.07.2,2501943,4,1,7,2,2,28,24,7,25,513,513
2501234.03,2501234.03.01,2501234.03.01.01,2501234.03.01.01.05.1,2501234,3,1,5,1,2,56,24,9,25,259,259
2501035.01,2501035.01.01,2501035.01.01.01,2501035.01.01.01.09.1,2501035,1,1,9,1,2,37,24,6,25,238,238
2501662.03,2501662.03.01,2501662.03.01.01,2501662.03.01.01.10.1,2501662,3,1,10,1,1,69,24,99,25,261,261
2502339.04,2502339.04.01,2502339.04.01.02,2502339.04.01.02.04.1,2502339,4,1,4,2,2,25,24,11,25,234,234
2501790.05,2501790.05.01,2501790.05.01.01,2501790.05.01.01.07.1,2501790,5,1,7,1,1,62,24,2,25,567,567
2560479.03,2560479.03.01,2560479.03.01.04,2560479.03.01.04.09.1,2560479,3,1,9,4,1,18,24,11,25,1053,1053
2501870.04,2501870.04.01,2501870.04.01.01,2501870.04.01.01.09.1,2501870,4,1,9,1,2,98,24,6,25,709,709
2502471.01,2502471.01.01,2502471.01.01.01,2502471.01.01.01.09.2,2502471,1,1,9,1,1,52,24,10,25,529,529
2501876.05,2501876.05.01,2501876.05.01.02,2501876.05.01.02.06.1,2501876,5,1,6,2,2,61,24,6,25,523,523
2501901.05,2501901.05.01,2501901.05.01.01,2501901.05.01.01.03.1,2501901,5,1,3,1,1,60,24,1,25,294,294
2501901.05,2501901.05.01,2501901.05.01.01,2501901.05.01.01.03.2,2501901,5,1,3,1,1,60,24,1,25,294,294
2560090.1,2560090.10.01,2560090.10.01.02,2560090.10.01.02.02.1,2560090,10,1,2,2,1,33,24,11,25,225,225
2502288.02,2502288.02.01,2502288.02.01.01,2502288.02.01.01.04.1,2502288,2,1,4,1,1,28,24,8,25,242,242
2501907.02,2501907.02.01,2501907.02.01.04,2501907.02.01.04.05.1,2501907,2,1,5,4,1,18,24,99,25,1172,1172
2501648.05,2501648.05.01,2501648.05.01.01,2501648.05.01.01.09.1,2501648,5,1,9,1,2,46,24,11,25,1245,1245
2502241.02,2502241.02.01,2502241.02.01.01,2502241.02.01.01.07.1,2502241,2,1,7,1,2,38,24,10,25,276,276
2501543.05,2501543.05.01,2501543.05.01.02,2501543.05.01.02.09.1,2501543,5,1,9,2,1,40,24,5,25,518,518
2560444.05,2560444.05.01,2560444.05.01.01,2560444.05.01.01.07.1,2560444,5,1,7,1,1,55,24,7,25,165,165
2501632.05,2501632.05.01,2501632.05.01.01,2501632.05.01.01.09.1,2501632,5,1,9,1,1,42,24,99,25,485,485
2502197.01,2502197.01.01,2502197.01.01.02,2502197.01.01.02.03.1,2502197,1,1,3,2,2,24,24,6,25,252,252
2560081.05,2560081.05.01,2560081.05.01.01,2560081.05.01.01.10.1,2560081,5,1,10,1,2,31,24,12,25,402,402
2502751.01,2502751.01.01,2502751.01.01.02,2502751.01.01.02.09.1,2502751,1,1,9,2,2,36,24,8,25,595,595
2502471.01,2502471.01.01,2502471.01.01.01,2502471.01.01.01.09.1,2502471,1,1,9,1,1,52,24,99,25,529,529
2502138.01,2502138.01.01,2502138.01.01.03,2502138.01.01.03.09.1,2502138,1,1,9,3,2,25,24,6,25,977,977
2502149.01,2502149.01.01,2502149.01.01.01,2502149.01.01.01.09.3,2502149,1,1,9,1,1,71,24,99,25,239,239
2502679.01,2502679.01.01,2502679.01.01.01,2502679.01.01.01.09.1,2502679,1,1,9,1,1,44,24,12,25,232,232
